stop_name,zone_id,stop_id,stop_lat,stop_lon
CS-St Benidict School,36451,36451,12.88699,77.45886
CS-St Clare School,36410,36410,12.91469,77.44763
CS-St Johns High School Thomas Cafe,36275,36275,12.99477,77.60981
CS-St Johns Hospital,37150,37150,12.92875,77.61831
CS-St Johns Wood Apartment Tavarekere,38953,38953,12.93016,77.60971
CS-St Joseph Boys High School Musuem Road,35928,35928,12.97169,77.60448
CS-Stanley Boutique Domlur,36571,36571,12.96356,77.64157
CS-Sultanpalya,36595,36595,13.0266,77.60407
CS-Suncity Apartment ORR Road,36761,36761,12.92402,77.66531
CS-Sunkadakatte,36477,36477,12.99028,77.50394
CS-Swamy Vivekanada Metro Station,36643,36643,12.9859,77.64532
CS-Swastik Sheshadripuram,36656,36656,12.98904,77.5743
CS-TC Palya,36272,36272,13.02143,77.70038
CS-Tarapura Officer Colony,38869,38869,12.99015,77.61575
CS-Thanisandra,36428,36428,13.05642,77.63297
CS-The Embassy Cunningham Road,36562,36562,12.98789,77.59428
CS-The Light House International Academy,37990,37990,13.13359,77.72208
CS-Therelek Eng Pvt Limited Avverahalli,36396,36396,13.20065,77.25775
CS-Therelek Engineers PVT LTD Peenya,36398,36398,13.02376,77.51852
CS-Thindlu,36551,36551,13.07376,77.56683
CS-Tin Factory,36569,36569,12.99692,77.66919
CS-Udbhava School Gulaganjanahalli,36633,36633,12.92669,77.41745
CS-Uttamasagar Hotel Banasawadi,36500,36500,13.00931,77.64337
CS-V CARE HOSPITAL,38978,38978,13.01589,77.5976
CS-Vaiyalikaval Police Station,36631,36631,13.00189,77.57848
CS-Valley School Kanakapura Road,36283,36283,12.85463,77.50983
CS-Vasanth Enclave,38864,38864,13.01167,77.59351
CS-Vidyaniketan School Hebbala,35815,35815,13.04756,77.59661
CS-Vidyaranyapura,36467,36467,13.08396,77.56027
CS-Vidyaranyapura Bus Stand,36470,36470,13.08377,77.56096
CS-Vishnu Park,39740,39740,13.09907,77.58494
CS-Whispering Meadows Patelappa Layout,36597,36597,13.04649,77.57142
CS-Wilson Garden 10th Cross,37181,37181,12.94685,77.59774
CS-Wilson Garden 10th Cross,37184,37184,12.948,77.597
CS-Women’s Peace League School,39817,39817,12.94872,77.57005
CS-YGR Mall,39655,39655,12.90925,77.51306
CS-Yashwanthapura TTMC,36429,36429,13.01789,77.55704
CS-Yelahanka 4th Phase Vivekanad Park,36573,36573,13.10409,77.57167
CS-Yelahanka Satellite Town,36498,36498,13.09595,77.57902
CS-Yeshwanthapura Circle,39712,39712,13.01836,77.55866
CSI Hospital,21868,21868,12.98983,77.59938
CV Raman Nagara,24744,24744,12.98564,77.66401
CV Raman Nagara,35262,35262,12.98555,77.66382
CV Raman Nagara Railway Gate,36730,36730,12.98353,77.67997
CWS-3 BMTC,24745,24745,12.90378,77.44984
Cable Factory Ittagallapura,30339,30339,13.17405,77.54045
Cable Factory Ittagallapura,32199,32199,13.174,77.54049
Cadabams,32200,32200,12.79785,77.52866
Cafe Coffee Day (Vijaya Bank Layout),39577,39577,12.89156,77.60817
Cambridge Hospital,39472,39472,12.97191,77.62726
Cambridge Hospital,39473,39473,12.97187,77.6273
Cambridge North Campus,38163,38163,13.24594,77.61288
Cambridge North Campus,38164,38164,13.24591,77.6129
Cambridge Public School Yelahanka,30346,30346,13.09431,77.58933
Canara Bank Begur,23809,23809,12.88518,77.62516
Canara Bank Begur,23815,23815,12.88501,77.62508
Canara Bank Hebbala,20694,20694,13.03573,77.58905
Canara Bank Hebbala,20695,20695,13.03581,77.58892
Canara Bank Koramangala,21799,21799,12.93411,77.62375
Canara Bank Koramangala,21800,21800,12.93487,77.62399
Canara Bank Millers Road,30350,30350,12.99549,77.60169
Canara Bank Millers Road,32204,32204,12.99556,77.60172
Canara Bank Rajajinagara 1st Block,24187,24187,13.00089,77.55044
Canara Bank Subramanyanagara,30352,30352,13.0047,77.55996
Canara Bank Subramanyanagara,32205,32205,13.00466,77.55993
Canara Bank Tannery Road,21801,21801,13.00619,77.61239
Canara Bank Tannery Road,21802,21802,13.00622,77.61242
Canara Bank Vidyaranyapura,21803,21803,13.07176,77.55618
Canara Bank Vidyaranyapura,21804,21804,13.07171,77.55609
Cantonment Railway Station,21805,21805,12.9937,77.59689
Cantonment Railway Station,32206,32206,12.99475,77.59711
Cargo Village,37968,37968,13.19967,77.68231
Cargo Village,38068,38068,13.19956,77.68225
Carmel Convent Jayanagara,24373,24373,12.92711,77.59722
Carmel Convent Jayanagara,35111,35111,12.92708,77.59711
Carmel Convent Jayanagara,35147,35147,12.9268,77.59713
Carmel Convent Jayanagara,35199,35199,12.92643,77.59724
Carmel School,39814,39814,12.79057,77.67631
Carmel School,39815,39815,12.79044,77.67633
Carmelaram Railway Station,34324,34324,12.9072,77.70537
Carmelram Gate,23900,23900,12.90352,77.70401
Carmelram Gate,23914,23914,12.90343,77.70399
Carmelram School Railway Gate,24377,24377,12.9095,77.7059
Cathedral School,39589,39589,12.96632,77.60781
Cauvery Bhavana,20696,20696,12.97438,77.58183
Cauvery Bhavana,20697,20697,12.97372,77.58157
Cauvery Nagara,24379,24379,12.99965,77.53048
Cauvery Nagara,32209,32209,12.99965,77.53073
Cauvery School Sahakara Nagara,24381,24381,13.06108,77.58779
Center for Learning School Campus Magadi Road,24383,24383,12.98016,77.37505
Center for Learning School Campus Magadi Road,32211,32211,12.9795,77.37505
Central,20702,20702,12.99006,77.57199
Central,20703,20703,12.9898,77.57204
Central,23426,23426,12.98984,77.57181
Central Silk Board,20707,20707,12.91803,77.62355
Central Silk Board,35768,35768,12.91591,77.62384
Central Silk Board,35943,35943,12.91819,77.62237
Central Silk Board,35944,35944,12.91802,77.62208
Central Silk Board,37850,37850,12.91756,77.62379
Central Silk Board Metro Station,20704,20704,12.91674,77.62143
Central Silk Board Metro Station,21479,21479,12.91691,77.62136
Centre For Learning School,21480,21480,12.95914,77.30874
Chaithanya Samarpan Apartment,21808,21808,13.0207,77.76206
Chaithanya Samarpan Apartment,21809,21809,13.02191,77.76208
Chakkalatti,21810,21810,13.12255,77.66823
Chakkalatti,21811,21811,13.12256,77.66836
Challaghatta,32217,32217,12.94603,77.64913
Challaghatta,32218,32218,12.94606,77.64913
Challahalli,24398,24398,13.21742,77.50635
Challahalli,32220,32220,13.21739,77.50643
Challahalli Colony,24399,24399,13.21663,77.50507
Challahalli Colony,31359,31359,13.21664,77.50502
Challeghatta,24396,24396,12.89663,77.45333
Challeghatta,32219,32219,12.89669,77.45344
Chamarajapet,20709,20709,12.95714,77.56801
Chamarajapet,20710,20710,12.95707,77.56705
Chamarajapet,21812,21812,12.95627,77.56744
Chamarajapet,22770,22770,12.95764,77.56736
Chamarajapet,23479,23479,12.96033,77.56255
Chambenahalli,21813,21813,12.87934,77.76163
Chambenahalli,21814,21814,12.87932,77.76156
Champion International School,39630,39630,12.88973,77.81796
Champion International School,39631,39631,12.8898,77.81803
Chamundeshwari Layout,21815,21815,13.06492,77.55971
Chamundeshwari Layout,21816,21816,13.06478,77.55947
Chamundi Nagara,32222,32222,13.01475,77.42046
Chamundi Nagara,32223,32223,13.01471,77.42038
Chandanahosahalli,39906,39906,13.22533,77.2433
Chandanahosahalli,39907,39907,13.22579,77.24333
Chandapura,21817,21817,12.80258,77.70457
Chandapura,21818,21818,12.80226,77.70448
Chandapura,35123,35123,12.80285,77.70476
Chandapura,35916,35916,12.80181,77.70512
Chandapura,36706,36706,12.80275,77.7046
Chandapura KEB,23834,23834,12.79874,77.70603
Chandapura KEB,23985,23985,12.79863,77.70593
Chandra Layout,22776,22776,12.95925,77.52671
Chandra Layout 1st Stage,20711,20711,12.95448,77.52244
Chandra Layout Circle,20712,20712,12.95815,77.5265
Chandra Layout Circle,20713,20713,12.95817,77.52669
Chandra Nagara,24406,24406,12.90062,77.56512
Chandra Nagara Cross,24408,24408,12.89935,77.56117
Chandra Nagara Cross,32224,32224,12.89938,77.56118
Chandra Public School,20714,20714,12.96046,77.52963
Chandra Public School,20715,20715,12.96029,77.52954
Chandrappa Circle,24411,24411,12.91049,77.36962
Chandrappa Circle,32225,32225,12.91059,77.36979
Chandrappanagara,38775,38775,12.9412,77.60247
Chandrappanagara,38776,38776,12.9413,77.60255
Chandurayanahalli,24414,24414,12.97293,77.19662
Chandurayanahalli,32227,32227,12.97286,77.19667
Channa Marayyanapalya,24415,24415,12.98134,77.36478
Channa Nayakanapalya,24416,24416,13.04428,77.48518
Channadasipalya,21481,21481,12.97091,77.4147
Channadasipalya,21482,21482,12.97085,77.41485
Channadevi Agrahara,24420,24420,13.21878,77.45507
Channadevi Agrahara,32230,32230,13.21881,77.45509
Channadevi Agrahara Cross,24422,24422,13.21571,77.45562
Channadevi Agrahara Cross,32231,32231,13.21569,77.45557
Channahalli,39573,39573,13.2123,77.74829
Channahalli,39574,39574,13.21232,77.74833
Channahalli Gate,32232,32232,13.21278,77.75462
Channahalli Gate,32233,32233,13.21287,77.75494
Channakeshavanagara,24427,24427,12.87791,77.65491
Channakeshavanagara,32234,32234,12.8781,77.65481
Channammanakere Achukattu,22727,22727,12.9283,77.5565
Channammanapalya,24430,24430,12.7628,77.46399
Channammanapalya,32235,32235,12.76282,77.46397
Channappa Circle,24432,24432,12.91021,77.37336
Channapura Gate,24434,24434,13.10328,77.86663
Channapura Gate,32237,32237,13.10304,77.86669
Channarayapatna,21819,21819,13.24713,77.79652
Channarayapatna,24435,24435,13.24711,77.79649
Channarayapatna School,24437,24437,13.24409,77.79689
Channarayapatna School,32238,32238,13.24408,77.79694
Channasandra,21820,21820,12.90284,77.52121
Channasandra,21821,21821,12.98345,77.76814
Channasandra,21822,21822,12.98328,77.76704
Channasandra,21823,21823,12.90281,77.52127
Channasandra,24439,24439,13.2006,77.50817
Channasandra,32239,32239,13.20062,77.50809
Channasandra,35923,35923,12.90286,77.52127
Channasandra,38634,38634,12.98347,77.76803
Channasandra Colony,21824,21824,12.90335,77.51628
Channasandra Colony,21825,21825,12.90331,77.5164
Channegowdana Doddy,24441,24441,12.80722,77.42929
Channegowdana Doddy,32240,32240,12.8072,77.42925
Channenahalli,21483,21483,12.97791,77.43037
Channenahalli,21484,21484,12.97786,77.43052
Channenahalli Arch,21485,21485,12.97987,77.43545
Channenahalli Arch,21486,21486,12.97977,77.43546
Chapparadakallu,24445,24445,13.27935,77.62543
Chapparadakallu,31940,31940,13.27904,77.62536
Chapradakallu,29830,29830,13.27924,77.62536
Charls School Toll Gate,21826,21826,13.00616,77.62084
Charls School Toll Gate,21827,21827,13.00618,77.62096
Chatra (Yeliyuru Gate),38396,38396,13.27744,77.75845
Chatra (Yeliyuru Gate),38397,38397,13.27743,77.75846
Cheemachanahalli,21828,21828,13.21814,77.78604
Cheemachanahalli,21829,21829,13.21815,77.78611
Cheemandahalli,24449,24449,13.05051,77.81179
Cheemandahalli,32244,32244,13.05063,77.81171
Cheemandahalli Cross,24451,24451,13.0449,77.81346
Cheemandahalli Cross,32245,32245,13.0449,77.81356
Cheemasandra,24454,24454,13.21347,77.86867
Cheemasandra,32246,32246,13.04772,77.73938
Cheemasandra,32247,32247,13.21365,77.86867
Cheemasandra Gate,21830,21830,13.03878,77.74042
Cheemasandra Gate,24455,24455,13.03903,77.74008
Chelekere Circle,24459,24459,13.03074,77.64375
Chelekere Circle,32249,32249,13.0307,77.64396
Cheluvayyanapalya,24462,24462,12.99213,77.26465
Cheluvayyanapalya,32250,32250,12.99222,77.26465
Chennathimmana Gollahalli,24464,24464,13.13953,77.88582
Chennathimmana Gollahalli,32251,32251,13.13956,77.88586
Chennathimmana Gollahalli Gate,24466,24466,13.14109,77.89828
Chennathimmana Gollahalli Gate,32252,32252,13.14104,77.89838
Chenuvalli,24468,24468,13.19909,77.34717
Chenuvalli,32253,32253,13.19911,77.34711
Chikka Adugodi,23958,23958,12.92899,77.60943
Chikka Adugodi,23963,23963,12.92894,77.60939
Chikka Arasanahalli,24470,24470,12.7335,77.38128
Chikka Arasanahalli,32254,32254,12.73344,77.38125
Chikka Banavara,20717,20717,13.08043,77.5026
Chikka Banavara,20718,20718,13.08046,77.50248
Chikka Banavara,38531,38531,13.08068,77.50275
Chikka Basti,24480,24480,12.94466,77.47504
Chikka Basti,32260,32260,12.94455,77.47503
Chikka Basti Masjid,24481,24481,12.94178,77.47403
Chikka Basti Masjid,28880,28880,12.94191,77.47411
Chikka Beguru,32261,32261,12.87873,77.63767
Chikka Beguru,32262,32262,12.87874,77.63776
Chikka Belavagala Gate,24486,24486,13.19833,77.42683
Chikka Belavagala Gate,32263,32263,13.19828,77.4269
Chikka Bellanduru,24488,24488,12.91219,77.71442
Chikka Bellanduru,32264,32264,12.91227,77.71435
Chikka Bettahalli,21832,21832,13.08945,77.55629
Chikka Bettahalli,21833,21833,13.0895,77.55623
Chikka Bommasandra Cross,21834,21834,13.09353,77.58251
Chikka Bommasandra Cross,21835,21835,13.09354,77.58248
Chikka Byalakere,24491,24491,13.11964,77.52157
Chikka Byalakere,32265,32265,13.11962,77.52155
Chikka Dasarahalli,24493,24493,12.89159,77.78471
Chikka Dasarahalli,32266,32266,12.89201,77.78445
Chikka Dasarahalli Cross,24495,24495,12.88203,77.78777
Chikka Dasarahalli Cross,32267,32267,12.88203,77.78773
Chikka Devasandra KR Puram,24257,24257,13.00442,77.70583
Chikka Devasandra KR Puram,24260,24260,13.00423,77.70605
Chikka Dunnasandra,24496,24496,12.86297,77.76192
Chikka Gollahalli,39255,39255,13.29838,77.65492
Chikka Gollahalli,39256,39256,13.2989,77.65523
Chikka Gollarahatti,21487,21487,12.99147,77.46559
Chikka Gollarahatti,21488,21488,12.99142,77.4656
Chikka Gubbi,24499,24499,13.08049,77.66638
Chikka Gubbi,32269,32269,13.08052,77.66634
Chikka Gubbi Cross,21836,21836,13.08427,77.65414
Chikka Gubbi Cross,21837,21837,13.08439,77.65434
Chikka Hagade,24501,24501,12.7337,77.69927
Chikka Hagade,32270,32270,12.73354,77.69923
Chikka Hagade Gate,23842,23842,12.73138,77.70642
Chikka Hagade Gate,23977,23977,12.73136,77.70636
Chikka Haralagere,24503,24503,13.20047,77.82506
Chikka Haralagere,32271,32271,13.20048,77.82501
Chikka Hosahalli,24507,24507,12.70575,77.64522
Chikka Indluwadi,24509,24509,12.71624,77.64074
Chikka Indluwadi,32274,32274,12.71622,77.64071
Chikka Kammanahalli,24511,24511,12.84966,77.59993
Chikka Kammanahalli,32275,32275,12.84969,77.59996
Chikka Kodigehalli,24513,24513,12.97202,77.46492
Chikka Kodigehalli,32276,32276,12.97206,77.46486
Chikka Kukkanahalli,20719,20719,13.15745,77.44891
Chikka Kukkanahalli,24518,24518,13.15753,77.44899
Chikka Kuntanahalli,24520,24520,12.79354,77.43838
Chikka Kuntanahalli,32279,32279,12.79357,77.43843
Chikka Kuntanahalli Cross,24522,24522,12.79221,77.43864
Chikka Kuntanahalli Cross,32280,32280,12.79216,77.43871
Chikka Madhure,20720,20720,13.20652,77.43998
Chikka Madhure,24523,24523,13.20659,77.43992
Chikka Mariyappanapalya,24525,24525,12.93985,77.40043
Chikka Mariyappanapalya,32281,32281,12.9399,77.40046
Chikka Maskal,24526,24526,12.91971,77.33055
Chikka Nagamangala,24528,24528,12.86001,77.69499
Chikka Nagamangala,32282,32282,12.86005,77.69493
Chikka Nagamangala Gate,24530,24530,12.85923,77.70364
Chikka Nagamangala Gate,32283,32283,12.85919,77.70368
Chikka Nallala,32284,32284,13.09694,77.89533
Chikka Nekkundi,24533,24533,12.92985,77.76583
Chikka Nekkundi,35329,35329,12.92992,77.76569
Chikka Puttaiahnapalya,24535,24535,13.09284,77.31818
Chikka Puttaiahnapalya,32285,32285,13.09289,77.31825
Chikka Puttaiahnapalya Cross,39384,39384,13.09715,77.31905
Chikka Puttaiahnapalya Cross,39385,39385,13.09717,77.31906
Chikka Sanne Gate,24537,24537,13.23031,77.69109
Chikka Sanne Gate,32286,32286,13.23038,77.69093
Chikka Tanda Manchenahalli Cross,24539,24539,13.03776,77.35001
Chikka Tanda Manchenahalli Cross,32287,32287,13.03781,77.35004
Chikka Tattamangala Gate,25595,25595,13.28015,77.76282
Chikka Tattamangala Gate,32781,32781,13.28017,77.76282
Chikka Thataguni,24543,24543,12.84542,77.51416
Chikka Thataguni,32289,32289,12.84537,77.51418
Chikka Thimmasandra,24545,24545,12.84561,77.74452
Chikka Thimmasandra,32290,32290,12.84557,77.74455
Chikka Thimmasandra Colony,24547,24547,12.84861,77.7418
Chikka Thimmasandra Colony,32291,32291,12.84866,77.7418
Chikka Thirupathi,24549,24549,12.89536,77.86697
Chikka Thirupathi,32292,32292,12.89538,77.86704
Chikka Thirupathi,35366,35366,12.89532,77.867
Chikka Thogurupalya,24553,24553,12.9562,77.28287
Chikka Thogurupalya,32294,32294,12.95628,77.28314
Chikka Tumkur,24555,24555,13.26368,77.53253
Chikka Tumkur,32295,32295,13.26359,77.53248
Chikka Tumkur Cross,24557,24557,13.25273,77.53883
Chikka Tumkur Cross,32296,32296,13.25266,77.53886
Chikka Tumkur Lake,24559,24559,13.27726,77.51912
Chikka Tumkur Lake,32297,32297,13.27744,77.51903
Chikka Veeraiahanapalya Cross,24561,24561,13.11427,77.43148
Chikka Veeraiahanapalya Cross,32298,32298,13.11416,77.4316
Chikka Veeraiahnapalya,24563,24563,12.94543,77.40051
Chikka Veeraiahnapalya,32299,32299,12.94541,77.40046
Chikkaballapura,37648,37648,13.43768,77.73199
Chikkabanavara Railway Station,21108,21108,13.07543,77.50464
Chikkabanavara Railway Station,21109,21109,13.07547,77.50469
Chikkabidarakallu,21838,21838,13.05235,77.48774
Chikkabidarakallu,24566,24566,13.05196,77.48778
Chikkabidarakallu Metrto Station,39373,39373,13.05239,77.48757
Chikkabidarakallu Metrto Station,39374,39374,13.05244,77.48744
Chikkabillakempanahalli (Padmashree Hospital),39910,39910,12.80755,77.40062
Chikkabillakempanahalli (Padmashree Hospital),39911,39911,12.80747,77.40077
Chikkagattiganabbe,24568,24568,13.04166,77.79549
Chikkagattiganabbe,32301,32301,13.0416,77.79554
Chikkahosahalli Gate,24570,24570,13.20739,77.7631
Chikkahosahalli Gate,32302,32302,13.20711,77.76307
Chikkahullur,24572,24572,13.1051,77.82485
Chikkahullur,32303,32303,13.10508,77.82493
Chikkajala,24574,24574,13.17277,77.63318
Chikkajala,32304,32304,13.17273,77.63369
Chikkajala  FLY,39284,39284,13.17299,77.6336
Chikkajala  FLY,39285,39285,13.17288,77.63336
Chikkallasandra,24575,24575,12.91507,77.55198
Chikkallasandra Aralimara,21840,21840,12.91168,77.55226
Chikkallasandra Aralimara,21841,21841,12.91157,77.55238
Chikkallasandra Aralimara,24576,24576,12.91184,77.55215
Chikkallasandra Bank Colony,21842,21842,12.90906,77.5491
Chikkallasandra Bank Colony,21843,21843,12.90914,77.54927
Chikkamaranahalli,24580,24580,13.25705,77.7637
Chikkamaranahalli,32305,32305,13.25705,77.76374
Chikkamaranahalli,32306,32306,13.0905,77.32312
Chikkamaranahalli,32307,32307,13.0904,77.32309
Chikkamaranahalli Colony,24582,24582,13.0967,77.32268
Chikkamaranahalli Colony,32308,32308,13.09665,77.32266
Chikkammanapalya,24584,24584,12.95033,77.423
Chikkammanapalya,32309,32309,12.95049,77.42292
Chikkana Hosahalli,24586,24586,13.21479,77.58064
Chikkana Hosahalli,32310,32310,13.21474,77.58065
Chikkanahalli,24599,24599,13.1318,77.90317
Chikkanahalli,32311,32311,13.18385,77.6882
Chikkanahalli,32313,32313,12.71756,77.64678
Chikkanahalli,32314,32314,12.71755,77.64682
Chikkanahalli,32315,32315,12.93444,77.47249
Chikkanahalli,32316,32316,12.8816,77.35521
Chikkanahalli,32317,32317,13.13185,77.90319
Chikkanahalli,32318,32318,12.93457,77.47251
Chikkanahalli,32319,32319,12.88186,77.35537
Chikkanahalli,32320,32320,13.18394,77.68817
Chikkanahalli (Railway Gollahalli),24588,24588,13.18371,77.38434
Chikkanahalli (Railway Gollahalli),32312,32312,13.18367,77.38426
Chikkanahalli Bande,24601,24601,13.17933,77.39042
Chikkanahalli Bande,32321,32321,13.17931,77.39034
Chikkanahalli Gate,24605,24605,13.12584,77.90411
Chikkanahalli Gate,32323,32323,13.12559,77.90421
Chikkanahalli School,28191,28191,13.18267,77.3866
Chikkanahalli School,34485,34485,13.18269,77.3865
Chikkanahalli1,38555,38555,12.88095,77.35503
Chikkanayakanahalli,24607,24607,12.89231,77.69445
Chikkanayakanahalli Dinne,24609,24609,12.88392,77.69698
Chikkegowdanapalya,24613,24613,12.8787,77.51471
Chikkegowdanapalya,32327,32327,12.87882,77.51474
Chikkegowdanapalya Junction,39110,39110,12.87816,77.51649
Chikkegowdanapalya Junction,39111,39111,12.8782,77.51661
Chikkellur Cross,24615,24615,12.89191,77.42158
Chikkellur Cross,32328,32328,12.89183,77.42171
Chinmaya Vidyalaya Koramangala,24618,24618,12.93491,77.62811
Chinnaiahnapalya,24621,24621,12.72257,77.65589
Chinnakurchi,24623,24623,12.82745,77.45962
Chinnakurchi,32331,32331,12.82741,77.45962
Chinnappa Garden,32332,32332,13.00302,77.60354
Chinnappa Garden,32333,32333,13.0031,77.60353
Chinnappa Layout,24630,24630,13.02823,77.60961
Chinnappa Layout,32335,32335,13.02825,77.60964
Chinnaswamy Stadium,22694,22694,12.97742,77.59885
Chinnayyanapalya Silk Farm,21844,21844,12.85356,77.52343
Chinnayyanapalya Silk Farm,21845,21845,12.85368,77.52331
Chinnayyanapalya Silk Farm,37208,37208,12.85366,77.5232
Chinthala Madivala,24637,24637,12.85269,77.71173
Chinthala Madivala,32338,32338,12.85266,77.71179
Chinthala Madivala Cross,24639,24639,12.85453,77.71226
Chinthala Madivala Cross,32339,32339,12.85452,77.71222
Chirayu Pali Clinic,39154,39154,13.04424,77.49068
Chirayu Pali Clinic,39155,39155,13.04452,77.49071
Chitrapura Mutt,24642,24642,13.00564,77.56528
Chokkahalli Gate,24646,24646,13.11222,77.83227
Chokkahalli Gate,32341,32341,13.11222,77.83213
Chokkanahali Government School,28791,28791,13.11131,77.69131
Chokkanahali Government School,33826,33826,13.11135,77.69133
